,yr_released,report_year,race_ethnicity,age_released,crime_class,crime_type,crime_subtype,release_type,super_dist,recidivist,target_pop,sex
22239,2015,2018,Black - Non-Hispanic,45-54,C Felony,Property,Burglary,Parole Granted,5JD,No,Yes,Male
22240,2015,2018,Black - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,,No,Yes,Male
22241,2015,2018,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,2JD,Yes,Yes,Male
22242,2015,2018,White - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,5JD,Yes,No,Female
22243,2015,2018,American Indian or Alaska Native - Non-Hispanic,35-44,D Felony,Property,Burglary,Parole Granted,5JD,Yes,Yes,Male
22244,2015,2018,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Theft,Discharged - Expiration of Sentence,5JD,No,Yes,Male
22245,2015,2018,White - Non-Hispanic,35-44,B Felony,Violent,Murder/Manslaughter,Parole Granted,5JD,No,Yes,Male
22246,2015,2018,Black - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole Granted,5JD,Yes,Yes,Male
22247,2015,2018,White - Non-Hispanic,35-44,D Felony,Property,Burglary,Parole Granted,3JD,No,Yes,Male
22248,2015,2018,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Drug,Drug Possession,Parole Granted,8JD,No,No,Male
22249,2015,2018,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,,No,Yes,Male
22250,2015,2018,Black - Non-Hispanic,55 and Older,C Felony,Violent,Assault,Parole Granted,2JD,No,No,Male
22251,2015,2018,Black - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Parole Granted,8JD,No,Yes,Male
22252,2015,2018,Black - Non-Hispanic,45-54,B Felony,Violent,Sex,Discharged - Expiration of Sentence,7JD,No,Yes,Male
22253,2015,2018,White - Non-Hispanic,55 and Older,Aggravated Misdemeanor,Drug,Drug Possession,Discharged - Expiration of Sentence,,No,No,Male
22254,2015,2018,White - Non-Hispanic,45-54,C Felony,Property,Theft,Parole Granted,6JD,No,No,Male
22255,2015,2018,Black - Non-Hispanic,35-44,B Felony,Property,Arson,Parole Granted,1JD,Yes,No,Male
22256,2015,2018,White - Non-Hispanic,45-54,D Felony,Public Order,OWI,Parole Granted,8JD,No,Yes,Male
22257,2015,2018,Black - Non-Hispanic,35-44,D Felony,Public Order,OWI,Discharged - Expiration of Sentence,5JD,No,Yes,Female
22258,2015,2018,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Sex,Released to Special Sentence,5JD,Yes,No,Male
22259,2015,2018,White - Non-Hispanic,35-44,C Felony,Violent,Sex,Released to Special Sentence,2JD,Yes,Yes,Male
22260,2015,2018,Black - Non-Hispanic,35-44,D Felony,Property,Vandalism,Discharged - Expiration of Sentence,,No,Yes,Male
22261,2015,2018,Black - Non-Hispanic,35-44,C Felony,Violent,Robbery,Parole Granted,1JD,Yes,Yes,Male
22262,2015,2018,Black - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,,No,No,Male
22263,2015,2018,White - Non-Hispanic,35-44,C Felony,Violent,Robbery,Discharged - Expiration of Sentence,6JD,Yes,Yes,Male
22264,2015,2018,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole Granted,5JD,No,No,Male
22265,2015,2018,White - Non-Hispanic,45-54,D Felony,Drug,Trafficking,Parole Granted,5JD,No,No,Male
22266,2015,2018,White - Non-Hispanic,55 and Older,D Felony,Property,Theft,Parole Granted,5JD,No,No,Male
22267,2015,2018,White - Non-Hispanic,45-54,C Felony,Drug,Other Drug,Parole Granted,8JD,No,No,Male
22268,2015,2018,White - Non-Hispanic,35-44,D Felony,Public Order,OWI,Parole Granted,7JD,Yes,Yes,Male
22269,2015,2018,Black - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole Granted,5JD,Yes,No,Male
22270,2015,2018,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Violent,Sex,Released to Special Sentence,3JD,Yes,No,Male
22271,2015,2018,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Property,Theft,Parole Granted,2JD,No,Yes,Male
22272,2015,2018,White - Non-Hispanic,55 and Older,B Felony,Violent,Other Violent,Parole Granted,2JD,No,Yes,Male
22273,2015,2018,Black - Non-Hispanic,35-44,B Felony,Violent,Murder/Manslaughter,Discharged - Expiration of Sentence,,No,Yes,Male
22274,2015,2018,White - Non-Hispanic,45-54,B Felony,Drug,Trafficking,Parole Granted,,No,No,Male
22275,2015,2018,Black - Non-Hispanic,35-44,D Felony,Public Order,Flight/Escape,Parole Granted,2JD,Yes,No,Male
22276,2015,2018,Black - Non-Hispanic,35-44,B Felony,Property,Arson,Parole Granted,7JD,Yes,Yes,Male
22277,2015,2018,White - Non-Hispanic,45-54,B Felony,Drug,Trafficking,Parole Granted,5JD,No,No,Female
22278,2015,2018,White - Non-Hispanic,35-44,C Felony,Property,Burglary,Parole Granted,7JD,Yes,Yes,Male
22279,2015,2018,Black - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole Granted,7JD,No,No,Male
22280,2015,2018,White - Non-Hispanic,55 and Older,Aggravated Misdemeanor,Public Order,Alcohol,Discharged - Expiration of Sentence,8JD,No,No,Male
22281,2015,2018,Black - Non-Hispanic,45-54,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,,No,Yes,Male
22282,2015,2018,White - Non-Hispanic,35-44,D Felony,Property,Theft,Parole Granted,2JD,No,No,Male
22283,2015,2018,Black - Non-Hispanic,55 and Older,D Felony,Property,Forgery/Fraud,Parole Granted,5JD,No,No,Male
22284,2015,2018,White - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Other,Other Criminal,Discharged - Expiration of Sentence,,Yes,No,Male
22285,2015,2018,White - Non-Hispanic,45-54,D Felony,Drug,Drug Possession,Parole Granted,2JD,No,Yes,Male
22286,2015,2018,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,,No,Yes,Male
22287,2015,2018,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,,No,Yes,Male
22288,2015,2018,White - Non-Hispanic,35-44,C Felony,Drug,Other Drug,Parole Granted,6JD,Yes,No,Male
22289,2015,2018,White - Non-Hispanic,35-44,D Felony,Public Order,Other Public Order,Parole Granted,5JD,No,Yes,Male
22290,2015,2018,American Indian or Alaska Native - Non-Hispanic,45-54,D Felony,Public Order,OWI,Discharged - Expiration of Sentence,,No,No,Male
22291,2015,2018,White - Non-Hispanic,55 and Older,Aggravated Misdemeanor,Public Order,Alcohol,Discharged - Expiration of Sentence,,No,Yes,Male
22292,2015,2018,Black - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,5JD,No,Yes,Male
22293,2015,2018,Black - Non-Hispanic,45-54,D Felony,Violent,Assault,Discharged - Expiration of Sentence,,No,Yes,Male
22294,2015,2018,Black - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,8JD,No,Yes,Male
22295,2015,2018,White - Non-Hispanic,45-54,D Felony,Violent,Assault,Discharged - Expiration of Sentence,,No,Yes,Male
22296,2015,2018,Black - Non-Hispanic,35-44,D Felony,Drug,Trafficking,Parole Granted,2JD,No,Yes,Male
22297,2015,2018,White - Non-Hispanic,35-44,D Felony,Drug,Drug Possession,Discharged - Expiration of Sentence,5JD,Yes,Yes,Male
22298,2015,2018,White - Non-Hispanic,45-54,D Felony,Drug,Trafficking,Parole Granted,3JD,No,No,Male
22299,2015,2018,White - Non-Hispanic,45-54,B Felony,Violent,Sex,Discharged - Expiration of Sentence,,No,No,Male
22300,2015,2018,White - Non-Hispanic,45-54,D Felony,Property,Burglary,Parole Granted,5JD,Yes,Yes,Male
22301,2015,2018,White - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,2JD,Yes,Yes,Male
22302,2015,2018,Black - Hispanic,35-44,Aggravated Misdemeanor,Property,Forgery/Fraud,Discharged - Expiration of Sentence,,No,Yes,Male
22303,2015,2018,White - Non-Hispanic,55 and Older,B Felony,Drug,Trafficking,Parole Granted,2JD,No,No,Male
22304,2015,2018,White - Non-Hispanic,35-44,C Felony,Violent,Sex,Released to Special Sentence,5JD,Yes,No,Male
22305,2015,2018,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole Granted,5JD,Yes,No,Male
22306,2015,2018,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole Granted,2JD,No,No,Male
22307,2015,2018,White - Non-Hispanic,35-44,D Felony,Public Order,Weapons,Parole Granted,1JD,No,No,Male
22308,2015,2018,White - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole Granted,1JD,No,No,Male
22309,2015,2018,Black - Non-Hispanic,45-54,C Felony,Property,Theft,Parole Granted,7JD,No,Yes,Male
22310,2015,2018,White - Non-Hispanic,35-44,D Felony,Property,Theft,Parole Granted,1JD,No,Yes,Female
22311,2015,2018,Black - Non-Hispanic,45-54,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,8JD,Yes,Yes,Male
22312,2015,2018,Black - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,1JD,No,Yes,Male
22313,2015,2018,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole Granted,1JD,Yes,No,Male
22314,2015,2018,White - Non-Hispanic,45-54,D Felony,Drug,Drug Possession,Parole Granted,7JD,No,Yes,Male
22315,2015,2018,White - Non-Hispanic,45-54,D Felony,Drug,Trafficking,Parole Granted,8JD,No,Yes,Male
22316,2015,2018,White - Non-Hispanic,45-54,D Felony,Public Order,OWI,Parole Granted,7JD,No,No,Female
22317,2015,2018,White - Non-Hispanic,35-44,D Felony,Drug,Trafficking,Parole Granted,2JD,Yes,No,Male
22318,2015,2018,Black - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,6JD,Yes,Yes,Female
22319,2015,2018,White - Non-Hispanic,35-44,D Felony,Property,Burglary,Paroled to Detainer - U.S. Marshall,5JD,No,Yes,Male
22320,2015,2018,White - Non-Hispanic,35-44,D Felony,Violent,Assault,Parole Granted,6JD,No,Yes,Male
22321,2015,2018,White - Non-Hispanic,35-44,D Felony,Drug,Trafficking,Discharged - Expiration of Sentence,8JD,Yes,No,Male
22322,2015,2018,American Indian or Alaska Native - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Other,Other Criminal,Paroled to Detainer - U.S. Marshall,,No,Yes,Male
22323,2015,2018,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Vandalism,Paroled w/Immediate Discharge,,No,No,Male
22324,2015,2018,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole Granted,6JD,Yes,Yes,Male
22325,2015,2018,White - Non-Hispanic,35-44,B Felony,Drug,Trafficking,Parole Granted,5JD,No,Yes,Male
22326,2015,2018,White - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole Granted,,No,No,Female
22327,2015,2018,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Public Order,Traffic,Parole Granted,7JD,No,No,Female
22328,2015,2018,Black - Non-Hispanic,35-44,D Felony,Drug,Drug Possession,Parole Granted,1JD,Yes,Yes,Male
22329,2015,2018,White - Non-Hispanic,35-44,C Felony,Violent,Sex,Discharged - Expiration of Sentence,,No,No,Male
22330,2015,2018,White - Non-Hispanic,35-44,D Felony,Violent,Assault,Parole Granted,1JD,No,Yes,Male
22331,2015,2018,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,5JD,Yes,No,Male
22332,2015,2018,White - Hispanic,35-44,B Felony,Violent,Murder/Manslaughter,Parole Granted,,Yes,Yes,Male
22333,2015,2018,White - Non-Hispanic,35-44,D Felony,Drug,Drug Possession,Parole Granted,2JD,Yes,Yes,Male
22334,2015,2018,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,2JD,No,Yes,Male
22335,2015,2018,White - Non-Hispanic,35-44,C Felony,Property,Burglary,Parole Granted,8JD,Yes,Yes,Male
22336,2015,2018,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,3JD,Yes,Yes,Male
22337,2015,2018,White - Non-Hispanic,45-54,B Felony,Drug,Trafficking,Parole Granted,5JD,No,No,Female
22338,2015,2018,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole Granted,1JD,Yes,No,Male
22339,2015,2018,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,,No,No,Male
22340,2015,2018,White - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole Granted,2JD,No,Yes,Male
22341,2015,2018,Black - Non-Hispanic,45-54,C Felony,Property,Arson,Parole Granted,8JD,No,No,Male
22342,2015,2018,White - Non-Hispanic,35-44,D Felony,Public Order,Weapons,Parole Granted,8JD,No,No,Male
22343,2015,2018,White - Non-Hispanic,35-44,C Felony,Property,Theft,Parole Granted,6JD,Yes,No,Female
22344,2015,2018,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,1JD,Yes,No,Male
22345,2015,2018,Black - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Burglary,Discharged - Expiration of Sentence,,Yes,Yes,Male
22346,2015,2018,White - Non-Hispanic,35-44,D Felony,Violent,Assault,Parole Granted,5JD,No,Yes,Male
22347,2015,2018,White - Non-Hispanic,55 and Older,B Felony,Drug,Trafficking,Parole Granted,8JD,No,No,Male
22348,2015,2018,White - Non-Hispanic,35-44,D Felony,Violent,Assault,Parole Granted,3JD,No,Yes,Male
22349,2015,2018,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Theft,Discharged - Expiration of Sentence,5JD,No,Yes,Male
22350,2015,2018,White - Non-Hispanic,35-44,B Felony,Drug,Trafficking,Parole Granted,1JD,No,Yes,Male
22351,2015,2018,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,5JD,No,Yes,Male
22352,2015,2018,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,5JD,Yes,No,Male
22353,2015,2018,White - Non-Hispanic,35-44,D Felony,Property,Theft,Parole Granted,2JD,No,Yes,Male
22354,2015,2018,White - Non-Hispanic,55 and Older,C Felony,Violent,Sex,Released to Special Sentence,2JD,No,No,Male
22355,2015,2018,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Property,Theft,Discharged - Expiration of Sentence,5JD,Yes,Yes,Male
22356,2015,2018,White - Non-Hispanic,45-54,D Felony,Property,Vandalism,Parole Granted,,No,Yes,Male
22357,2015,2018,White - Non-Hispanic,35-44,B Felony,Other,Other Criminal,Parole Granted,5JD,Yes,Yes,Male
22358,2015,2018,Black - Non-Hispanic,35-44,D Felony,Public Order,OWI,Parole Granted,3JD,Yes,Yes,Male
22359,2015,2018,White - Non-Hispanic,45-54,D Felony,Public Order,OWI,Discharged - Expiration of Sentence,,No,Yes,Male
22360,2015,2018,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole Granted,1JD,No,Yes,Male
22361,2015,2018,White - Non-Hispanic,35-44,C Felony,Property,Burglary,Parole Granted,8JD,Yes,Yes,Male
22362,2015,2018,White - Non-Hispanic,45-54,C Felony,Property,Theft,Paroled to Detainer - U.S. Marshall,,No,Yes,Male
22363,2015,2018,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,3JD,Yes,Yes,Male
22364,2015,2018,White - Non-Hispanic,35-44,D Felony,Property,Theft,Parole Granted,5JD,Yes,Yes,Female
22365,2015,2018,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Parole Granted,5JD,Yes,Yes,Female
22366,2015,2018,White - Non-Hispanic,45-54,D Felony,Public Order,Traffic,Parole Granted,2JD,No,No,Male
22367,2015,2018,White - Hispanic,35-44,B Felony,Drug,Trafficking,Parole Granted,5JD,Yes,Yes,Male
22368,2015,2018,White - Non-Hispanic,35-44,C Felony,Property,Burglary,Parole Granted,5JD,Yes,Yes,Male
22369,2015,2018,White - Non-Hispanic,35-44,B Felony,Drug,Trafficking,Parole Granted,5JD,Yes,No,Male
22370,2015,2018,White - Non-Hispanic,55 and Older,D Felony,Public Order,OWI,Discharged - Expiration of Sentence,,No,No,Male
22371,2015,2018,White - Non-Hispanic,35-44,D Felony,Property,Theft,Parole Granted,1JD,Yes,No,Male
22372,2015,2018,White - Non-Hispanic,55 and Older,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,1JD,Yes,No,Male
22373,2015,2018,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Other,Other Criminal,Released to Special Sentence,5JD,No,Yes,Male
22374,2015,2018,White - Non-Hispanic,45-54,D Felony,Drug,Drug Possession,Parole Granted,2JD,No,No,Male
22375,2015,2018,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole Granted,2JD,Yes,No,Male
22376,2015,2018,Black - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Theft,Parole Granted,6JD,Yes,No,Male
22377,2015,2018,Black - Non-Hispanic,35-44,B Felony,Violent,Other Violent,Parole Granted,5JD,Yes,Yes,Male
22378,2015,2018,American Indian or Alaska Native - Non-Hispanic,35-44,D Felony,Drug,Trafficking,Parole Granted,3JD,Yes,Yes,Male
22379,2015,2018,White - Non-Hispanic,45-54,D Felony,Drug,Drug Possession,Parole Granted,5JD,No,No,Male
22380,2015,2018,White - Non-Hispanic,55 and Older,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,,No,Yes,Male
22381,2015,2018,White - Non-Hispanic,35-44,B Felony,Drug,Trafficking,Parole Granted,5JD,Yes,Yes,Male
22382,2015,2018,Black - Non-Hispanic,45-54,D Felony,Violent,Assault,Discharged - Expiration of Sentence,1JD,Yes,Yes,Male
22383,2015,2018,American Indian or Alaska Native - Non-Hispanic,55 and Older,D Felony,Drug,Drug Possession,Parole Granted,6JD,No,No,Male
22384,2015,2018,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole Granted,5JD,Yes,No,Male
22385,2015,2018,Black - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Assault,Parole Granted,5JD,Yes,Yes,Male
22386,2015,2018,White - Non-Hispanic,35-44,D Felony,Drug,Drug Possession,Parole Granted,3JD,Yes,No,Male
22387,2015,2018,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Discharged - Expiration of Sentence,,No,Yes,Female
22388,2015,2018,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,5JD,Yes,Yes,Male
22389,2015,2018,White - Non-Hispanic,35-44,D Felony,Violent,Assault,Parole Granted,2JD,No,Yes,Male
22390,2015,2018,Black - Non-Hispanic,55 and Older,Aggravated Misdemeanor,Property,Theft,Parole Granted,2JD,Yes,No,Female
22391,2015,2018,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Discharged - Expiration of Sentence,,No,Yes,Male
22392,2015,2018,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole Granted,5JD,Yes,Yes,Male
22393,2015,2018,White - Non-Hispanic,55 and Older,Felony - Enhancement to Original Penalty,Other,Other Criminal,Discharged - Expiration of Sentence,,No,No,Male
22394,2015,2018,White - Non-Hispanic,35-44,D Felony,Property,Burglary,Parole Granted,8JD,Yes,Yes,Male
22395,2015,2018,White - Non-Hispanic,55 and Older,D Felony,Public Order,OWI,Discharged - Expiration of Sentence,,No,Yes,Male
22396,2015,2018,White - Non-Hispanic,45-54,C Felony,Property,Burglary,Discharged - Expiration of Sentence,,No,Yes,Male
22397,2015,2018,Black - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Paroled to Detainer - Out of State,,No,No,Female
22398,2015,2018,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Theft,Parole Granted,1JD,Yes,Yes,Female
22399,2015,2018,White - Non-Hispanic,45-54,B Felony,Drug,Trafficking,Parole Granted,5JD,Yes,Yes,Male
22400,2015,2018,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Public Order,Alcohol,Discharged - Expiration of Sentence,,No,No,Male
22401,2015,2018,Black - Non-Hispanic,45-54,D Felony,Property,Forgery/Fraud,Parole Granted,7JD,No,Yes,Male
22402,2015,2018,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Paroled w/Immediate Discharge,,No,No,Female
22403,2015,2018,White - Non-Hispanic,35-44,B Felony,Drug,Trafficking,Parole Granted,2JD,No,Yes,Male
22404,2015,2018,White - Non-Hispanic,35-44,D Felony,Property,Burglary,Parole Granted,2JD,Yes,Yes,Male
22405,2015,2018,Black - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Assault,Parole Granted,5JD,Yes,Yes,Male
22406,2015,2018,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Parole Granted,2JD,No,Yes,Male
22407,2015,2018,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Assault,Paroled w/Immediate Discharge,,Yes,Yes,Male
22408,2015,2018,White - Hispanic,35-44,D Felony,Public Order,Weapons,Discharged - Expiration of Sentence,,Yes,Yes,Male
22409,2015,2018,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole Granted,5JD,Yes,Yes,Male
22410,2015,2018,Black - Non-Hispanic,45-54,C Felony,Property,Burglary,Parole Granted,5JD,No,Yes,Male
